document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
264,"The participation component provided the least amount of information as it didn't want to give away what the study was about. On the other hand, the extended abstract and presentation gave more information on what was being looked at in the study and how the study was being conducted.",8.55776611687774e-309,2.642108317648362e-308,5.086292061476027e-308,2.9840877804257467e-308,4.0940945934438346e-308,1.0,6.719420813902367e-308,4.351367779204859e-308,5.033555832965116e-308,2.534133832876608e-308,2.565502363056262e-308
265,The information that I gained from the components of this project differed a lot in my opinion. At the start of the experiment I was a little bit confused but all of the parts of this experiment and especially the presentation helped me to understand it more.,1.297396069352193e-308,2.8695140993332157e-308,2.198318373848654e-308,1.0,2.6309783299996182e-308,3.675571067434319e-308,3.2990865222036964e-308,2.008744443648418e-308,4.3782685101553894e-308,4.546575126481771e-308,2.034737470416317e-308
266,Each component of this project explained a different part for the experiment. The participation was to collect data for the experiment while the presentation gave us a breakdown of what the the questionnaire was all about. It also broke down what the results would mean and what the scientific research question was being asked.,1.0776736658295545e-308,1.0,4.119984326373481e-308,2.738061135769005e-308,2.2295954822807834e-308,2.6236397125172335e-308,3.256486258498594e-308,3.067967320802483e-308,2.293631696960388e-308,1.822172974725163e-308,4.798339326996866e-308
267,"I think that with each module, we gained more and more insight into the study and its purpose. It was almost like this video was the last part of a scavenger hunt to find the purpose and idea behind the study and the other components were like little puzzle pieces.",1.0891352375609706e-308,2.8201577446977217e-308,3.1312215488896083e-308,7.830575050502759e-308,3.0616318377215536e-308,6.677629698350107e-308,9.850616497259458e-308,2.575453660281286e-308,1.0,4.464259486341547e-308,2.315030576485563e-308
268,I think I gained a bit more information each time. For the participation I did not know any purpose except for the instructions. After the extended abstract and presentation I knew much more about the purpose of this.,9.24306406528399e-309,2.8731934240105156e-308,3.7328187956000285e-308,4.30592286188515e-308,4.687236836645853e-308,1.0,4.605508737961618e-308,3.821960805272202e-308,5.74783594642907e-308,3.2598153348816573e-308,2.694990581276442e-308
269,"each gave no insight or rather a new lense of how to look or go about something. each was important and different. the presentation gave background information, the participation allowed me to try and get hand on, the post study reflection helped reflect on what i really just did and the exteded abstract showed what someone elses thought process might look like.",0.01626499035733837,0.05437285677837226,0.13617981913434474,0.052493328628985314,0.059901939030849304,0.21926251199457059,0.13505700905391307,0.08125428447765383,0.07869136122353304,0.04171787601591965,0.05080579301633574
270,The participation was me doing the study and being part of the research. The post-study reflection was nice so that I could reflect on what I thought of the study and made me think about it a little bit more and deeper. The extended abstract was nice so I could see how the study was initially put together and what they wanted to find out. I liked the presentation so I could see how the UNL study differed and what they were trying to accomplish.,0.014611858625255148,0.06266075739323876,0.20348287201508403,0.042591560805865146,0.057618318950324585,0.09146812541491221,0.06434933985307117,0.1286096063375994,0.04870256611578063,0.032622009761699336,0.0720791576924126
271,This presentation goes into a little more depth about the information that was actually placed in front of the participants and how that differed from the studies that they based this one off of. They gave a visual of the kits which was a question that I had from the extended abstract. The abstract cleared up a lot of questions that I had from participating in the study by clarifying what they were looking for.,1.034449988728532e-308,3.7341759279864685e-308,3.635524310931241e-308,4.889117236189227e-308,2.4119286181255335e-308,4.0451967861148377e-308,1.0,2.4570206241227926e-308,5.805850553361812e-308,2.9563027721078187e-308,2.3915735818577353e-308
272,When participating in the study I was confused at what I was specifically doing and what the data being collected was. Once I was on the other side of the experiment it made more sense and realized it was about perception.,0.24680516775466807,0.09617783227407731,0.06693601005611573,0.09831427994058628,0.05601469461409009,0.06224975921649938,0.07057587841571897,0.05421706421208147,0.06846756799369753,0.06788340674884379,0.06272803105821367
273,"Throughout my participation in this experiment, I gained more information on how I examine data given to me in two different graph types, 2D and 3D graphs differences. From the extended abstract I could fully understand why the experiment was designed the way it was. I know now that it was important to start with 2D graphs and then go to studying 3D graph data to see which I had more confidence in analyzing or which I was most accurate with my responses. The presentation was helpful because I was able to gain more information as to why the researchers were studying the difference in how people analyze 2D and 3D graphs. From the presentation, it was interesting to learn that people are able to have better accuracy with their 2D graph responses compared to 3D graph responses.",1.0,1.1235454695498174e-308,8.960486297368683e-309,1.182134270160209e-308,8.176724923252433e-309,8.650247529465347e-309,9.18669845160755e-309,7.76779996849578e-309,9.297300907146847e-309,9.454002989678344e-309,8.563107012600093e-309
